0,1.e-04,6.69139e-03,4.89641e-03
1,9.95e-05,4.84416e-03,4.38867e-03
2,9.90025e-05,4.57712e-03,4.24392e-03
3,9.85075e-05,4.36239e-03,4.54218e-03
4,9.8015e-05,4.16614e-03,4.03680e-03
5,9.75249e-05,3.98178e-03,4.03028e-03
6,9.70373e-05,3.97235e-03,3.92186e-03
7,9.65521e-05,3.83049e-03,4.40365e-03
8,9.60693e-05,3.72389e-03,3.78582e-03
9,9.5589e-05,3.71403e-03,4.07693e-03
10,9.51110e-05,3.72946e-03,3.67115e-03
11,9.46355e-05,3.70840e-03,4.49005e-03
12,9.41623e-05,3.70999e-03,3.90167e-03
13,9.36915e-05,3.54156e-03,3.74767e-03
14,9.32230e-05,3.52081e-03,3.63227e-03
15,9.27569e-05,3.47623e-03,3.54449e-03
16,9.22931e-05,3.46866e-03,3.56875e-03
17,9.18316e-05,3.42367e-03,3.81085e-03
18,9.13725e-05,3.36783e-03,3.84852e-03
19,9.09156e-05,3.33704e-03,3.51696e-03
20,9.04610e-05,3.33312e-03,3.43903e-03
21,9.00087e-05,3.29177e-03,3.40435e-03
22,8.95587e-05,3.18192e-03,3.31507e-03
23,8.91109e-05,3.22077e-03,3.36755e-03
24,8.86654e-05,3.11846e-03,3.65581e-03
25,8.82220e-05,3.12478e-03,3.42605e-03
26,8.77809e-05,3.14712e-03,3.31015e-03
27,8.73420e-05,3.09209e-03,3.31876e-03
